time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
2025-05-24T06:11:53.357Z,-0.8311,0.2615,-0.4779,-0.6152,-0.2179,0.0297,0.6717,-3.3633,2.8866
2025-05-24T06:11:53.367Z,-0.8568,0.2759,-0.4901,-0.1248,0.223,0.3227,0.6416,-3.2768,2.9279
2025-05-24T06:11:53.377Z,-0.8546,0.3176,-0.5227,0.0213,0.2332,0.7103,0.6229,-3.1405,2.9914
2025-05-24T06:11:53.387Z,-0.8908,0.3391,-0.5627,-0.0151,0.0594,1.2916,0.6512,-2.9674,3.013
2025-05-24T06:11:53.396Z,-0.9781,0.3484,-0.5936,0.3848,0.0948,1.907,0.7339,-2.7303,2.9528
2025-05-24T06:11:53.406Z,-1.0863,0.3179,-0.5893,1.3157,0.2496,2.3846,0.8057,-2.5402,2.8054
2025-05-24T06:11:53.417Z,-1.1061,0.309,-0.5697,2.3508,0.7833,2.4651,0.8524,-2.3586,2.6618
2025-05-24T06:11:53.427Z,-1.0677,0.3355,-0.5659,2.4202,0.9868,2.451,0.8865,-2.1517,2.6108
2025-05-24T06:11:53.437Z,-1.1048,0.3152,-0.538,2.1526,0.9538,2.5546,0.9303,-2.0262,2.5626
2025-05-24T06:11:53.446Z,-1.1048,0.3152,-0.538,2.6106,1.3557,2.3667,0.9829,-1.9638,2.4747
2025-05-24T06:11:53.457Z,-1.0125,0.2994,-0.5196,2.4829,1.5472,2.2844,1.0043,-1.9607,2.5044
2025-05-24T06:11:53.467Z,-0.9594,0.2704,-0.518,1.6699,1.8836,2.4665,1.0594,-2.0386,2.5885
2025-05-24T06:11:53.476Z,-0.9495,0.2724,-0.4904,1.3036,2.3156,2.5547,1.1842,-2.2093,2.6649
2025-05-24T06:11:53.487Z,-0.9593,0.297,-0.4128,1.3152,2.4457,2.3377,1.2881,-2.4293,2.6916
2025-05-24T06:11:53.496Z,-0.9752,0.3636,-0.3531,1.5085,2.351,1.6818,1.3447,-2.6049,2.614
2025-05-24T06:11:53.507Z,-0.9399,0.4426,-0.3042,1.716,1.8285,1.2716,1.3748,-2.7254,2.5562
2025-05-24T06:11:53.517Z,-0.9155,0.5109,-0.2295,1.4072,1.229,0.902,1.3958,-2.7862,2.5024
2025-05-24T06:11:53.527Z,-0.952,0.5452,-0.1439,1.3331,0.7495,0.2829,1.4007,-2.8116,2.3744
2025-05-24T06:11:53.537Z,-1.0095,0.5466,-0.077,1.8235,0.6156,-0.4208,1.3764,-2.7539,2.0936
2025-05-24T06:11:53.546Z,-1.0307,0.5502,-0.024,2.4507,0.7549,-0.9307,1.3233,-2.6611,1.7624
2025-05-24T06:11:53.557Z,-0.9508,0.5484,0.0123,2.6282,0.7798,-1.3171,1.2276,-2.664,1.5444
2025-05-24T06:11:53.567Z,-0.8295,0.4767,-0.0025,1.7785,1.0052,-1.5114,1.1113,-2.709,1.5215
2025-05-24T06:11:53.577Z,-0.7528,0.5187,-0.0677,0.6821,1.7635,-1.1477,1.1084,-2.5349,1.5747
2025-05-24T06:11:53.587Z,-0.727,0.6153,-0.1016,0.0698,1.2787,-0.4155,1.1864,-2.1806,1.6528
2025-05-24T06:11:53.596Z,-0.6983,0.6685,-0.0814,-0.0564,0.4957,-0.062,1.2505,-1.8948,1.7173
2025-05-24T06:11:53.607Z,-0.6839,0.7104,-0.0035,-0.2661,0.1007,-0.2966,1.2314,-1.6532,1.7615
2025-05-24T06:11:53.616Z,-0.7076,0.7282,0.0428,-0.246,-0.1677,-1.0505,1.151,-1.4428,1.7313
2025-05-24T06:11:53.627Z,-0.6732,0.7572,0.0318,0.0928,-0.2318,-1.3994,1.0878,-1.2679,1.6808
2025-05-24T06:11:53.637Z,-0.5591,0.7854,-0.0027,-0.2898,-0.4225,-1.2345,1.0415,-1.0341,1.7323
2025-05-24T06:11:53.646Z,-0.4918,0.8266,-0.0157,-1.2728,-0.5987,-0.9162,0.99,-0.8118,1.7953
2025-05-24T06:11:53.657Z,-0.4045,0.8579,0.0258,-1.78,-0.9114,-0.8928,0.8657,-0.4165,1.9259
2025-05-24T06:11:53.666Z,-0.2701,0.8761,0.0337,-2.6083,-1.054,-1.3111,0.7153,0.028,2.2262
2025-05-24T06:11:53.677Z,-0.3455,0.8936,0.0581,-3.6108,-1.1341,-1.4381,0.5769,0.1803,2.4406
2025-05-24T06:11:53.687Z,-0.6055,0.8744,0.0649,-2.3848,-1.1138,-1.7384,0.5361,0.176,2.3098
2025-05-24T06:11:53.696Z,-1.0419,0.725,0.2961,0.466,-0.7307,-1.8483,0.2626,-0.5148,1.6536
2025-05-24T06:11:53.707Z,-1.6037,0.4734,0.9234,5.2132,1.0784,-4.8038,-0.6378,-1.0408,0.6175
2025-05-24T06:11:53.716Z,-1.3319,0.5891,0.4734,10.2353,3.3321,-10.3575,-0.8289,-0.6554,0.3614
2025-05-24T06:11:53.727Z,-0.8291,0.8677,-0.2724,6.5019,1.8086,-4.3729,-0.4044,-0.0491,0.6492
2025-05-24T06:11:53.737Z,-0.9106,1.0938,-0.2002,2.3619,-0.8727,2.0075,-0.2954,0.3866,0.7768
2025-05-24T06:11:53.746Z,-0.8924,1.1246,-0.1419,3.4697,-2.9031,0.8125,-0.3624,0.5115,0.8004
2025-05-24T06:11:53.757Z,-0.7911,0.9655,-0.1579,3.1143,-2.8298,0.5212,-0.265,0.5499,0.8399
2025-05-24T06:11:53.766Z,-0.5896,0.8258,-0.0416,2.1393,-1.1708,0.5317,-0.1079,0.58,0.9652
2025-05-24T06:11:53.777Z,-0.4031,0.7589,0.0398,0.155,0.1973,-0.7202,-0.0648,0.6194,1.1498
2025-05-24T06:11:53.787Z,-0.293,0.7894,0.0891,-1.4791,0.7734,-1.4504,-0.1795,0.6333,1.347
2025-05-24T06:11:53.796Z,-0.2804,0.7759,0.1077,-2.3345,0.5307,-1.8969,-0.391,0.4582,1.4566
2025-05-24T06:11:53.807Z,-0.2018,0.7402,0.0876,-2.2731,0.8247,-2.1184,-0.4782,0.2533,1.5556
2025-05-24T06:11:53.816Z,0.0067,0.7502,-0.1043,-3.111,1.1925,-1.5872,-0.4383,0.1297,1.6566
2025-05-24T06:11:53.827Z,0.3221,0.6327,-0.141,-5.0828,1.2305,0.1552,-0.3542,0.3029,2.0351
2025-05-24T06:11:53.837Z,0.0563,0.4888,-0.4416,-8.1496,2.6666,0.81,0.1141,0.0722,1.6495
2025-05-24T06:11:53.846Z,-0.4911,0.5406,-0.3241,-3.7544,3.9271,3.4095,0.3955,-0.1467,1.0276
2025-05-24T06:11:53.858Z,-0.1836,0.7105,-0.0379,-2.3186,1.455,-1.2292,0.1945,-0.0947,0.8715
2025-05-24T06:11:53.866Z,-0.3244,0.9739,0.2433,-2.3186,1.455,-1.2292,-0.3013,0.2753,0.8266
2025-05-24T06:11:53.877Z,-0.1303,1.0573,0.0403,-1.3031,-0.9055,-3.1642,-0.5117,0.3264,0.9773
2025-05-24T06:11:53.887Z,-0.5462,1.2334,-0.0566,-2.5264,-1.6369,-1.203,-0.4351,-0.145,1.0022
2025-05-24T06:11:53.896Z,-0.5887,1.3192,-0.4016,1.6383,-3.4201,-0.0277,-0.2311,-0.5794,1.0049
2025-05-24T06:11:53.908Z,-1.0429,1.2253,-0.3765,6.9478,-2.8363,2.675,-0.1363,-0.9666,0.84
